full_date,台灣晶圓核心(台積電ADR),電腦周邊晶片(聯電ADR),硬體封測成本(日月光ADR),全球美金通膨基準(SP500),台灣硬體零件通膨指數,美金總體通膨率(%)
2021-04-13,111.06147003173828,7.062961578369141,6.099287033081055,383.9573974609375,58.8694808959961,12.299960789007642
2021-04-14,110.66765594482422,6.752664089202881,5.852539539337158,382.6786193847656,58.53013510704041,11.925943440308027
2021-04-15,108.38729095458984,6.841319561004639,5.968202590942383,386.7927551269531,57.439681863784784,13.129246946331282
2021-04-16,108.83602142333984,7.003856182098389,6.130130290985107,388.1549987792969,57.74519362449646,13.527676328744317
2021-04-19,105.68563079833984,6.996469020843506,6.0221781730651855,386.2554016113281,56.14619174003601,12.972081648479032
2021-04-20,105.27349853515625,6.989081382751465,6.106997489929199,383.44781494140625,55.954873180389406,12.150917959411043
2021-04-21,107.51725006103516,7.136842250823975,6.145552158355713,387.0337829589844,57.12878813743592,13.19974283015892
2021-04-22,105.61234283447266,7.166393280029297,5.945069789886475,383.595947265625,56.14510335922241,12.194243740634057
2021-04-23,108.65286254882812,7.846092700958252,6.222660541534424,387.61761474609375,57.924791193008424,13.370502105102775
2021-04-26,111.29042053222656,8.26720905303955,6.561938285827637,388.4885559082031,59.43776063919068,13.62523520570508
2021-04-27,111.06147003173828,7.993852615356445,6.477118492126465,388.3680725097656,59.22431449890137,13.58999618958055
2021-04-28,109.5870132446289,7.772213935852051,6.60049295425415,388.2198791503906,58.4452693939209,13.546652556778954
2021-04-29,109.07413482666016,7.484078407287598,6.6159138679504395,390.6754150390625,58.10547370910645,14.264848340575274
2021-04-30,106.91278839111328,7.328929424285889,6.407721042633057,388.1457824707031,56.93661723136902,13.524980740378156
2021-05-03,106.1801528930664,7.055572986602783,6.222660541534424,388.97967529296875,56.451280450820924,13.768877932780061
2021-05-04,105.64896392822266,7.210721969604492,6.130130290985107,386.6168212890625,56.2137246131897,13.077789771063323
2021-05-05,105.66727447509766,6.937364101409912,5.983624458312988,386.6723937988281,56.1115713596344,13.094043633363922
2021-05-06,107.15092468261719,6.885647773742676,6.037600040435791,389.8136291503906,56.848676681518555,14.012792976760547
2021-05-07,106.99522399902344,7.129453182220459,6.315189838409424,392.63995361328125,56.899485921859736,14.839437100453779
2021-05-10,102.8557357788086,6.826543807983398,5.968202590942383,388.82220458984375,54.66947154998779,13.722820860033716
2021-05-11,103.35025024414062,6.6270670890808105,5.729165554046631,385.3565979003906,54.80907835960388,12.709199302253198
2021-05-12,99.10086059570312,6.132068634033203,5.297358512878418,377.1187744140625,52.44952259063721,10.299798518158314
2021-05-13,99.59540557861328,6.294605255126953,5.6057915687561035,381.59442138671875,52.80724267959595,11.608836924133737
2021-05-14,102.99311065673828,6.331545352935791,5.914226531982422,387.4878234863281,54.57886424064637,13.33254072324421
2021-05-17,100.55701446533203,6.03602409362793,5.736876964569092,386.5612487792969,53.23668985366821,13.061535908762725
2021-05-18,101.50948333740234,6.361097812652588,5.898804664611816,383.23455810546875,53.84283194541931,12.088544543839058
2021-05-19,102.9381332397461,6.434978485107422,5.906515121459961,382.1968078613281,54.58086318969727,11.785023078967082
2021-05-20,103.74404907226562,6.279829978942871,5.952780723571777,386.2368469238281,54.946529674530034,12.966654768589542
2021-05-21,102.4344482421875,6.228113651275635,5.7985639572143555,386.0144958496094,54.24537100791931,12.90162146780856
2021-05-24,104.0645980834961,6.449753761291504,5.9759135246276855,389.89703369140625,55.162407875061035,14.037187158895383
2021-05-25,104.65988159179688,6.656619548797607,5.991335391998291,389.0538024902344,55.52519373893738,13.79055867497015
2021-05-26,106.23509979248047,6.723111629486084,5.991335391998291,389.7673034667969,56.332750463485716,13.999243628615401
2021-05-27,106.02444458007812,6.789603233337402,6.130130290985107,389.9711608886719,56.275129318237305,14.058867901085472
2021-05-28,107.48062896728516,6.952139854431152,6.184106826782227,390.7124938964844,57.06277780532837,14.275693174564964
2021-06-01,108.53380584716797,6.937364101409912,6.315189838409424,390.40667724609375,57.61115012168884,14.186247840070564
2021-06-02,108.93678283691406,6.996469020843506,6.276636600494385,391.0552978515625,57.82265944480896,14.37595656568118
2021-06-03,106.98606872558594,7.114677429199219,6.214950084686279,389.5635070800781,56.87042760848999,13.939637207723916
2021-06-04,109.44961547851562,7.232885837554932,6.369167327880859,393.1123962402344,58.168506956100465,14.9776172444821
2021-06-07,108.2682113647461,7.077737331390381,6.507962226867676,392.77880859375,57.559019327163696,14.880049441732046
2021-06-08,106.16183471679688,6.893035888671875,6.461696624755859,392.7973327636719,56.44116744995117,14.885467395832244
2021-06-09,107.26998138427734,6.811768531799316,6.446274757385254,392.16729736328125,56.967776203155516,14.701194475900415
2021-06-10,108.2865219116211,7.011245250701904,6.731576919555664,394.0677795410156,57.59294991493225,15.257048004055166
2021-06-11,108.29568481445312,6.989081382751465,6.716155529022217,394.7182312011719,57.58779792785644,15.447292277023294
2021-06-14,110.80502319335938,7.033409118652344,6.770131587982178,395.66607666015625,58.86656064987183,15.724518366641254
2021-06-15,109.39468383789062,7.062961578369141,6.6313371658325195,394.8948059082031,58.14249782562256,15.498936893866386
2021-06-16,108.08504486083984,6.944751739501953,6.507962226867676,392.7108459472656,57.427540397644044,14.860171708978925
2021-06-17,109.51093292236328,7.12206506729126,6.639046669006348,392.5901794433594,58.21989531517029,14.824879138118646
2021-06-18,106.44956970214844,6.767438888549805,6.33832311630249,387.31158447265625,56.522681140899664,13.280994290083331
2021-06-21,104.93264770507812,6.848708152770996,6.361456871032715,392.7759704589844,55.793227672576904,14.879219343327895
2021-06-22,105.1073226928711,6.76005220413208,6.307480812072754,394.6439208984375,55.84317317008972,15.425557980097453
2021-06-23,106.68858337402344,6.856095314025879,6.407721042633057,394.41162109375,56.682664489746095,15.357614872007305
2021-06-24,107.78258514404297,7.048184871673584,6.453986167907715,396.69775390625,57.2965452671051,16.02626359944414
2021-06-25,107.12987518310547,6.966917037963867,6.477118492126465,398.1567077636719,56.95043640136719,16.45297880812329
2021-06-28,109.96139526367188,7.018631935119629,6.361456871032715,399.00238037109375,58.358578586578375,16.70032135519188
2021-06-29,110.53140258789062,7.077737331390381,6.353744983673096,399.1789855957031,58.65977149009704,16.751974897824258
2021-06-30,110.4670639038086,6.981692790985107,6.207239151000977,399.53216552734375,58.56948761940002,16.85527305729973
2021-07-01,108.86741638183594,6.848708152770996,6.207239151000977,401.7904052734375,57.72976846694946,17.515763613323738
2021-07-02,109.31787109375,6.944751739501953,6.299768447875977,404.8478088378906,58.002314758300784,18.40999381353544
2021-07-06,110.36592864990234,6.959528923034668,6.299768447875977,403.8163146972656,58.53077669143677,18.10830213546831
2021-07-07,108.71112060546875,6.952139854431152,6.276636600494385,405.4704284667969,57.6965295791626,18.592097766669337
2021-07-08,108.36177825927734,6.885647773742676,6.130130290985107,402.2177734375,57.472609519958496,17.640760366567886
2021-07-09,110.83476257324219,7.040796756744385,6.299768447875977,406.4926452636719,58.789574003219606,18.89107600479172
2021-07-12,112.73778533935547,7.12206506729126,6.33832311630249,407.99822998046875,59.773176813125616,19.331429819508937
2021-07-13,113.90535736083984,7.255049705505371,6.438565254211426,406.5670166015625,60.416906642913816,18.912828153296147
2021-07-14,114.35585021972656,7.166393280029297,6.361456871032715,407.1060791015625,60.600134468078615,19.070493295348744
2021-07-15,108.04920196533203,6.996469020843506,6.461696624755859,405.71209716796875,57.41588101387024,18.662781092072105
